"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.848642862E1,-2.673092127E0,8.595409393E-1,1.590849638E0
8.849122107E1,-2.584308147E0,1.028611183E0,1.886708498E0
8.849601347E1,-2.236452579E0,9.320507050E-1,2.175432205E0
8.850080592E1,-1.756453037E0,6.347455978E-1,2.469294548E0
8.850559831E1,-1.368969798E0,3.329505920E-1,2.835558414E0
8.851039071E1,-1.241308808E0,1.127376556E-1,3.214750290E0
8.851518316E1,-1.213438153E0,-1.406869888E-1,3.451889992E0
8.851997555E1,-1.132104158E0,-5.085544586E-1,3.439384937E0
8.852476795E1,-1.166819930E0,-8.521070480E-1,3.213335037E0
8.852956040E1,-1.284023166E0,-1.125992775E0,2.807251453E0
8.853435279E1,-1.349677444E0,-1.270567894E0,2.388441563E0
8.853914524E1,-1.294362783E0,-1.403104782E0,2.102541924E0
8.854393763E1,-1.237546802E0,-1.540364265E0,1.896543503E0
8.854873003E1,-1.188791156E0,-1.670403481E0,1.729539633E0
8.855352248E1,-1.128983974E0,-1.857751846E0,1.568011761E0
8.855831487E1,-1.027320981E0,-2.035429478E0,1.407134175E0
8.856310727E1,-9.341276884E-1,-2.241677761E0,1.199104786E0
8.856789972E1,-8.255176544E-1,-2.395181656E0,1.020622969E0
8.857269211E1,-7.566183209E-1,-2.512715816E0,8.741995096E-1
8.857748451E1,-6.054904461E-1,-2.644485950E0,6.906307936E-1
8.858227696E1,-5.036039352E-1,-2.768949032E0,5.441026688E-1
8.858706935E1,-3.984899819E-1,-2.864588737E0,3.940786421E-1
8.859186175E1,-2.878117263E-1,-2.952917099E0,2.981702685E-1
8.859665420E1,-1.812803149E-1,-3.041085720E0,2.016438842E-1
8.860144659E1,-2.395391464E-2,-3.078884602E0,1.381732225E-1
8.860623904E1,1.336693764E-1,-3.097444534E0,9.347182512E-2
8.861103144E1,3.298580348E-1,-3.170858860E0,-1.360994577E-2
8.861582383E1,5.119285583E-1,-3.246479034E0,-7.303816080E-2
8.862061628E1,6.342862844E-1,-3.350612164E0,-1.471844912E-1
8.862540868E1,8.306699991E-1,-3.456938267E0,-1.786613464E-1
8.863020107E1,9.908695221E-1,-3.522443295E0,-2.032848597E-1
8.863499352E1,1.128875971E0,-3.525695324E0,-2.091728449E-1
8.863978592E1,1.273077130E0,-3.526527882E0,-2.463310361E-1
8.864457831E1,1.432763219E0,-3.541680336E0,-2.690578103E-1
8.864937076E1,1.634171486E0,-3.580684662E0,-2.842649221E-1
8.865416316E1,1.750288010E0,-3.569439888E0,-2.964567542E-1
8.865895555E1,1.862122297E0,-3.536709785E0,-2.862772942E-1
8.866374800E1,1.981459856E0,-3.499269962E0,-2.512602210E-1
8.866854040E1,2.069921255E0,-3.481039047E0,-2.367138565E-1
8.867333284E1,2.105746031E0,-3.410326481E0,-2.186207771E-1
8.867812524E1,2.136582851E0,-3.380416393E0,-2.469183505E-1
8.868291763E1,2.104948997E0,-3.317196369E0,-3.264310658E-1
8.868771008E1,2.037310123E0,-3.242216110E0,-4.834353328E-1
8.869250248E1,1.914913654E0,-3.224788189E0,-7.134267688E-1
8.869729487E1,1.702602148E0,-3.183562279E0,-9.092769623E-1
8.870208732E1,1.439224958E0,-3.161557198E0,-1.016407132E0
8.870687972E1,1.199186683E0,-3.177856445E0,-1.063830376E0
8.871167217E1,1.004403830E0,-3.196533203E0,-1.063676596E0
8.871646456E1,8.047049046E-1,-3.212797642E0,-1.049379349E0
8.872125696E1,6.241515279E-1,-3.178841114E0,-1.030551434E0
8.872604941E1,4.750137329E-1,-3.166397095E0,-1.062006831E0
8.873084180E1,3.001560867E-1,-3.213652134E0,-1.083781958E0
8.873563420E1,1.644264758E-1,-3.229701042E0,-1.129342556E0
8.874042664E1,1.056599617E-2,-3.214576721E0,-1.141156673E0
8.874521904E1,-1.230509877E-1,-3.170697212E0,-1.145401835E0
8.875001144E1,-2.218561769E-1,-3.124373913E0,-1.165891290E0
8.875480388E1,-3.241401911E-1,-3.032594681E0,-1.180891037E0
8.875959628E1,-3.891113997E-1,-2.945593834E0,-1.192588687E0
8.876438873E1,-4.311082959E-1,-2.827516556E0,-1.210422277E0
8.876918112E1,-4.836848974E-1,-2.673629284E0,-1.246253848E0
8.877397352E1,-5.110731721E-1,-2.517444611E0,-1.264223099E0
8.877876597E1,-4.918317795E-1,-2.339851379E0,-1.271585464E0
8.878355836E1,-4.595668912E-1,-2.121765137E0,-1.285119414E0
8.878835076E1,-4.240876436E-1,-1.925388813E0,-1.297641635E0
8.879314321E1,-3.353589773E-1,-1.717243671E0,-1.294691801E0
8.879793560E1,-2.318568230E-1,-1.540372849E0,-1.307273626E0
8.880272800E1,-1.472575068E-1,-1.313496590E0,-1.313772678E0
8.880752045E1,-4.341673851E-2,-1.046244621E0,-1.366902113E0
8.881231284E1,5.082505941E-2,-8.127641678E-1,-1.378236413E0
8.881710529E1,1.136394143E-1,-5.007095337E-1,-1.264239311E0
8.882189769E1,2.070952058E-1,-1.818838120E-1,-1.180464149E0
8.882669008E1,2.617142498E-1,1.914854050E-1,-1.132020116E0
8.883148248E1,3.873926103E-1,6.480007172E-1,-1.243611455E0
8.883627493E1,4.309518933E-1,1.146910667E0,-1.341177821E0
8.884106732E1,4.616609812E-1,1.666637421E0,-1.418065548E0
8.884585977E1,5.128873587E-1,2.211922646E0,-1.357439160E0
8.885065217E1,6.495016217E-1,2.763639450E0,-1.400984287E0
8.885544456E1,7.735247612E-1,3.338515282E0,-1.510361791E0
8.886023701E1,7.150083780E-1,3.943675041E0,-1.584974885E0
8.886502940E1,7.224925756E-1,4.452408791E0,-1.674707174E0
8.886982180E1,6.548858285E-1,4.759689331E0,-1.920421720E0
8.887461425E1,4.905092120E-1,4.925496101E0,-2.171240330E0
8.887940664E1,2.841827273E-1,4.892641068E0,-2.525024414E0
8.888419909E1,6.701403856E-2,4.623133659E0,-2.912410736E0
8.888899149E1,-1.681919694E-1,4.255880356E0,-3.378952980E0
8.889378388E1,-4.213306904E-1,3.886604309E0,-3.690407753E0
8.889857633E1,-6.062308550E-1,3.606137276E0,-3.896898270E0
8.890336873E1,-7.657349706E-1,3.373767853E0,-4.057826519E0
8.890816112E1,-8.732355237E-1,3.242038727E0,-4.074809551E0
8.891295357E1,-9.667989016E-1,3.306438446E0,-4.050127029E0
8.891774597E1,-9.314116240E-1,3.506999969E0,-3.918123007E0
8.892253836E1,-7.740016580E-1,3.819685936E0,-3.639314890E0
8.892733081E1,-5.684027076E-1,4.213322639E0,-3.226820469E0
8.893212321E1,-4.006454945E-1,4.656754494E0,-2.703707218E0
8.893691560E1,-2.326647043E-1,4.949184418E0,-2.220257759E0
8.894170805E1,-1.723612845E-1,4.978483200E0,-1.829533100E0
8.894650045E1,-1.531008780E-1,4.761696815E0,-1.729119420E0
8.895129290E1,-1.846508980E-1,4.358868599E0,-1.671909928E0
8.895608529E1,-2.766430676E-1,4.121529579E0,-1.532107949E0
8.896087769E1,-4.268153310E-1,4.097276688E0,-1.214299083E0
8.896567013E1,-4.629860520E-1,4.171148300E0,-9.049370289E-1
8.897046253E1,-4.952654243E-1,4.323923111E0,-5.657826662E-1
8.897525493E1,-4.756824970E-1,4.393007278E0,-1.828020215E-1
8.898004737E1,-4.111275077E-1,4.266192436E0,1.837114543E-1
8.898483977E1,-3.419432938E-1,3.864845276E0,4.707582593E-1
8.898963222E1,-2.654431164E-1,3.275311470E0,7.062725425E-1
8.899442461E1,-2.173267901E-1,2.590998650E0,9.280307293E-1
8.899921701E1,-1.448087692E-1,1.981692314E0,1.257970691E0
8.900400946E1,-3.814110160E-2,1.550077438E0,1.782427788E0
8.900880185E1,7.431615889E-2,1.231448174E0,2.432684422E0
8.901359425E1,1.452093571E-1,1.032868385E0,3.144622564E0
8.901838670E1,1.988813579E-1,9.374742508E-1,3.839432716E0
8.902317909E1,2.045666873E-1,9.140663147E-1,4.352159500E0
8.902797154E1,1.433912516E-1,1.024675369E0,4.785609245E0
8.903276394E1,6.814940274E-2,1.183093071E0,5.027441025E0
8.903755633E1,-6.417804956E-2,1.355776787E0,5.166019917E0
8.904234878E1,-1.794715524E-1,1.564176559E0,5.138842583E0
8.904714118E1,-2.706909776E-1,1.712612152E0,5.000616074E0
8.905193357E1,-3.378689289E-1,1.870434761E0,4.798978806E0
8.905672602E1,-3.860370815E-1,2.004146576E0,4.497898579E0
8.906151842E1,-3.580352962E-1,2.099410057E0,4.090128422E0
8.906631081E1,-3.619348705E-1,2.182525635E0,3.637659073E0
8.907110326E1,-3.143512011E-1,2.177022934E0,3.202764034E0
8.907589566E1,-2.394260466E-1,2.192953110E0,2.785587311E0
8.908068805E1,-3.237241507E-2,2.223122597E0,2.441293716E0
8.908548050E1,2.610937655E-1,2.126523972E0,2.165232182E0
8.909027290E1,4.756858349E-1,1.929606438E0,1.928771496E0
8.909506534E1,6.086589098E-1,1.694621086E0,1.748709798E0
8.909985774E1,7.194646597E-1,1.402480125E0,1.574855924E0
8.910465013E1,9.106191397E-1,1.048444748E0,1.407038450E0
8.910944258E1,1.117454052E0,7.377233505E-1,1.309613824E0
8.911423498E1,1.239258885E0,4.176826477E-1,1.340087295E0
8.911902737E1,1.282779813E0,1.337394714E-1,1.395810843E0
8.912381982E1,1.278685093E0,-1.237173080E-1,1.555861950E0
8.912861222E1,1.286582708E0,-2.997589111E-1,1.705548286E0
8.913340467E1,1.301741123E0,-5.235519409E-1,1.727611065E0
8.913819706E1,1.326837778E0,-7.424707413E-1,1.770148158E0
8.914298946E1,1.276146531E0,-9.087305069E-1,1.825791836E0
8.914778190E1,1.207407475E0,-1.120365143E0,1.992495060E0
8.915257430E1,1.092143774E0,-1.305605888E0,2.165064096E0
8.915736670E1,9.377411604E-1,-1.517042160E0,2.322077990E0
8.916215914E1,7.947299480E-1,-1.768961906E0,2.358429432E0
8.916695154E1,5.725528002E-1,-1.994394779E0,2.324364901E0
8.917174394E1,3.669925332E-1,-2.217265606E0,2.234280109E0
8.917653638E1,1.686885655E-1,-2.396942616E0,2.152732372E0
8.918132878E1,-7.953256369E-3,-2.595603943E0,2.082163334E0
8.918612118E1,-1.412968934E-1,-2.796487808E0,1.960402846E0
8.919091362E1,-2.958101928E-1,-2.978069782E0,1.828214645E0
8.919570602E1,-4.164109230E-1,-3.109299660E0,1.733406067E0
8.920049842E1,-4.671330154E-1,-3.214115620E0,1.654555321E0
8.920529086E1,-5.173809528E-1,-3.311651707E0,1.613341808E0
8.921008326E1,-5.719020367E-1,-3.385171413E0,1.514293551E0
8.921487571E1,-6.019670963E-1,-3.439482689E0,1.402865171E0
8.921966810E1,-6.002854109E-1,-3.488934994E0,1.286308408E0
8.922446050E1,-6.242362857E-1,-3.507246971E0,1.159797311E0
8.922925295E1,-6.523689628E-1,-3.492079258E0,1.092506647E0
8.923404534E1,-6.439197063E-1,-3.474534988E0,9.648473263E-1
8.923883774E1,-6.658320427E-1,-3.402040005E0,8.796054125E-1
8.924363019E1,-6.726828814E-1,-3.327229977E0,8.248584867E-1
8.924842258E1,-6.382511258E-1,-3.245310783E0,7.601819634E-1
8.925321503E1,-6.822695732E-1,-3.086989403E0,6.521705985E-1
8.925800743E1,-6.852639914E-1,-2.969452381E0,5.393099785E-1
8.926279982E1,-7.071132660E-1,-2.911767006E0,4.120972157E-1
8.926759227E1,-7.406829596E-1,-2.863665581E0,3.160787821E-1
8.927238467E1,-7.835618258E-1,-2.806013107E0,1.891624033E-1
8.927717706E1,-7.760077715E-1,-2.820079327E0,5.286079645E-2
8.928196951E1,-8.112760782E-1,-2.834080219E0,7.533043623E-3
8.928676190E1,-8.320608139E-1,-2.869524002E0,-4.201442003E-3
8.929155430E1,-8.383445144E-1,-2.921605587E0,-6.846827269E-2
8.929634675E1,-8.517336845E-1,-2.968797684E0,-1.278083622E-1
8.930113915E1,-8.387272358E-1,-3.046954155E0,-1.750770807E-1
8.930593159E1,-8.088445663E-1,-3.127357483E0,-2.270757556E-1
8.931072399E1,-7.907664776E-1,-3.214786530E0,-2.218091488E-1
8.931551638E1,-7.437195182E-1,-3.242310047E0,-2.405504882E-1
8.932030883E1,-6.772525311E-1,-3.296034813E0,-2.905022502E-1
8.932510123E1,-6.008446217E-1,-3.289882660E0,-2.902669907E-1
8.932989362E1,-4.976745248E-1,-3.305175304E0,-3.139475882E-1
8.933468607E1,-4.107513428E-1,-3.263014317E0,-3.063838482E-1
8.933947847E1,-3.137475252E-1,-3.187367439E0,-3.202113509E-1
8.934427086E1,-1.466869712E-1,-3.181030273E0,-3.747392893E-1
8.934906331E1,-2.654820681E-2,-3.138752937E0,-3.935712576E-1
8.935385571E1,2.738857269E-2,-3.058198929E0,-4.604047537E-1
8.935864810E1,1.227312982E-1,-2.977650642E0,-5.298819542E-1
8.936344055E1,2.306443751E-1,-2.897114277E0,-5.662594438E-1
8.936823295E1,3.032899499E-1,-2.780738354E0,-6.580454111E-1
8.937302540E1,4.483402371E-1,-2.733709335E0,-7.215392590E-1
8.937781779E1,5.725270510E-1,-2.686625481E0,-8.093035221E-1
8.938261019E1,5.727447271E-1,-2.520012856E0,-8.135344386E-1
8.938740263E1,6.257675886E-1,-2.408489704E0,-7.891690135E-1
8.939219503E1,7.147671580E-1,-2.273121357E0,-7.550582290E-1
8.939698743E1,8.204588890E-1,-2.161741257E0,-6.654853225E-1
8.940177987E1,8.925100565E-1,-1.985906124E0,-5.967113972E-1
8.940657227E1,9.883052707E-1,-1.831737995E0,-5.916453600E-1
8.941136472E1,1.033716321E0,-1.672929764E0,-5.855613947E-1
8.941615711E1,1.095651627E0,-1.495158195E0,-6.456068754E-1
8.942094951E1,1.119029999E0,-1.315186501E0,-7.334076762E-1
8.942574196E1,1.130096555E0,-1.092404366E0,-8.754712939E-1
8.943053435E1,1.116830230E0,-8.555517197E-1,-1.026508451E0
8.943532675E1,1.114882231E0,-5.831632614E-1,-1.114809990E0
8.944011920E1,1.114736438E0,-2.848367691E-1,-1.260230064E0
8.944491159E1,1.101885319E0,2.743148804E-2,-1.407918811E0
8.944970399E1,1.057230115E0,4.229297638E-1,-1.598809004E0
8.945449644E1,1.033223033E0,9.350023270E-1,-1.735142827E0
8.945928883E1,1.013173699E0,1.525269508E0,-1.898287535E0
8.946408123E1,9.349242449E-1,2.184076309E0,-2.054847717E0
8.946887368E1,8.489466906E-1,2.832492828E0,-2.192800999E0
8.947366607E1,8.320267200E-1,3.444271088E0,-2.379083157E0
8.947845852E1,7.743126750E-1,3.993185043E0,-2.532252312E0
8.948325092E1,6.831388474E-1,4.491265297E0,-2.695043087E0
8.948804331E1,6.400023699E-1,4.900353432E0,-2.836253405E0
8.949283576E1,6.332094073E-1,5.148888588E0,-2.981883287E0
8.949762816E1,6.940140724E-1,5.239470482E0,-3.136363029E0
8.950242055E1,8.036267757E-1,5.210568428E0,-3.270851851E0
8.950721300E1,9.501590729E-1,5.004975319E0,-3.392268181E0
8.951200540E1,1.061688781E0,4.718482018E0,-3.495671749E0
8.951679779E1,1.224046826E0,4.391778946E0,-3.609513998E0
8.952159024E1,1.444302678E0,4.051198959E0,-3.743264675E0
8.952638263E1,1.612214208E0,3.823387146E0,-3.887200117E0
8.953117508E1,1.753845453E0,3.667530060E0,-3.981207371E0
8.953596748E1,1.873658895E0,3.667120934E0,-4.029604435E0
8.954075987E1,2.031204700E0,3.841037750E0,-4.077395439E0
8.954555232E1,2.149750710E0,4.100596428E0,-4.021289349E0
8.955034472E1,2.236122131E0,4.476696968E0,-3.868180513E0
8.955513711E1,2.273232937E0,4.861618042E0,-3.692394972E0
8.955992956E1,2.301391602E0,5.231420517E0,-3.417647600E0
8.956472196E1,2.303558826E0,5.497675896E0,-3.077521563E0
8.956951440E1,2.258273125E0,5.600784302E0,-2.715106249E0
8.957430680E1,2.146890402E0,5.509943008E0,-2.514484644E0
8.957909920E1,1.965273499E0,5.254165649E0,-2.384866714E0
8.958389165E1,1.761808634E0,4.898272514E0,-2.319460392E0
8.958868404E1,1.445844054E0,4.547589302E0,-2.227661610E0
8.959347644E1,1.184845328E0,4.233205795E0,-1.944747567E0
8.959826888E1,9.596019387E-1,3.957487106E0,-1.463898778E0
8.960306128E1,7.745762467E-1,3.744280815E0,-7.424027920E-1
8.960785368E1,6.441887617E-1,3.454935074E0,3.514698893E-2
8.961264612E1,4.679184556E-1,3.089556694E0,8.492574692E-1
8.961743852E1,3.148641586E-1,2.655395508E0,1.508255005E0
8.962223097E1,1.705430150E-1,2.150144577E0,2.028603792E0
8.962702336E1,-6.349968910E-2,1.626427650E0,2.539292812E0
8.963181576E1,-1.865627766E-1,1.112928391E0,2.903856277E0
8.963660821E1,-3.379096985E-1,7.123432159E-1,3.225064039E0
8.964140060E1,-5.228682756E-1,5.463562012E-1,3.498101234E0
8.964619300E1,-6.726166010E-1,5.285997391E-1,3.759079218E0
8.965098545E1,-8.760066628E-1,5.919532776E-1,3.974691391E0
8.965577784E1,-1.061306953E0,7.626419067E-1,4.207657337E0
8.966057024E1,-1.269206882E0,1.004712105E0,4.326504230E0
8.966536269E1,-1.480417609E0,1.306171417E0,4.290596008E0
8.967015508E1,-1.608417988E0,1.652668953E0,4.142767429E0
8.967494753E1,-1.764889717E0,1.958202362E0,4.007239819E0
8.967973993E1,-1.949325085E0,2.268287659E0,3.821720600E0
8.968453232E1,-2.163721561E0,2.501691818E0,3.573953629E0
8.968932477E1,-2.352606535E0,2.594012260E0,3.194417477E0
8.969411717E1,-2.515415907E0,2.598018646E0,2.900300980E0
8.969890956E1,-2.625172853E0,2.492333412E0,2.636224270E0
8.970370201E1,-2.764765739E0,2.327310562E0,2.464267969E0
8.970849441E1,-2.873901844E0,2.157994270E0,2.262450695E0
8.971328680E1,-2.906596184E0,1.991529465E0,1.965876222E0
8.971807925E1,-2.843177795E0,1.787231445E0,1.576479435E0
8.972287165E1,-2.783575535E0,1.511608124E0,1.232317805E0
8.972766409E1,-2.744487047E0,1.305645943E0,1.102464676E0
8.973245649E1,-2.699821711E0,1.238457680E0,1.174264073E0
8.973724888E1,-2.604584455E0,1.168778419E0,1.530907869E0
8.974204133E1,-2.473881006E0,1.029630661E0,2.126685619E0
8.974683373E1,-2.260479927E0,7.159118652E-1,2.689036608E0
8.975162612E1,-1.921438217E0,3.067655563E-1,3.197264910E0
8.975641857E1,-1.679169416E0,2.224922180E-2,3.659455776E0
8.976121097E1,-1.552826643E0,-2.572240829E-1,4.074032784E0
8.976600336E1,-1.367586255E0,-6.081104279E-1,4.250063896E0
8.977079581E1,-1.240437031E0,-8.701992035E-1,4.261884212E0
8.977558821E1,-1.183361650E0,-1.098611832E0,4.040073395E0
8.978038066E1,-1.138878703E0,-1.367507935E0,3.632352114E0
8.978517305E1,-1.190747499E0,-1.624281883E0,3.225198507E0
8.978996545E1,-1.159733772E0,-1.840260983E0,2.895176172E0
8.979475790E1,-1.093756676E0,-2.046556950E0,2.620703697E0
8.979955029E1,-1.019329429E0,-2.130843639E0,2.334971189E0
8.980434269E1,-8.549973369E-1,-2.327452660E0,1.983081818E0
8.980913513E1,-7.013434172E-1,-2.473727703E0,1.689401031E0
8.981392753E1,-5.824080706E-1,-2.596000195E0,1.446834087E0
8.981871993E1,-4.409511685E-1,-2.720578671E0,1.226719499E0
8.982351237E1,-3.559979796E-1,-2.825933456E0,9.980750680E-1
8.982830477E1,-2.510747910E-1,-2.909682274E0,7.681683898E-1
8.983309722E1,-1.550041437E-1,-3.045915127E0,5.945581198E-1
8.983788961E1,-7.966065407E-2,-3.136552334E0,4.319383204E-1
8.984268201E1,-3.888487816E-3,-3.198371887E0,2.829063535E-1
8.984747446E1,3.620362282E-2,-3.231403351E0,1.666996479E-1
8.985226685E1,1.193356216E-1,-3.209377766E0,1.074758768E-1
8.985705925E1,2.262828648E-1,-3.170592785E0,1.445490122E-2
8.986185170E1,3.545295596E-1,-3.165248871E0,-5.959200859E-2
8.986664409E1,5.088080168E-1,-3.181350708E0,-1.194466949E-1
8.987143649E1,6.484974027E-1,-3.206915855E0,-1.482963562E-1
8.987622894E1,7.421767712E-1,-3.203711510E0,-1.102553606E-1
8.988102133E1,8.111851811E-1,-3.162221432E0,-6.739056110E-2
8.988581378E1,9.294332862E-1,-3.130298615E0,-4.425644875E-4
8.989060618E1,1.041728020E0,-3.076872826E0,1.421290636E-2
8.989539857E1,1.207709551E0,-3.030660629E0,-2.570933104E-2
8.990019102E1,1.334163547E0,-3.034681320E0,-4.150009155E-2
8.990498342E1,1.413699389E0,-3.021984100E0,-7.866495848E-2
8.990977581E1,1.491538286E0,-2.997387409E0,-1.371640563E-1
8.991456826E1,1.598628521E0,-2.989593029E0,-1.881661117E-1
8.991936066E1,1.615222216E0,-3.003363132E0,-2.719297409E-1
8.992415305E1,1.612807989E0,-3.010004997E0,-3.999272287E-1
8.992894550E1,1.538691998E0,-3.031037807E0,-5.166494250E-1
8.993373790E1,1.512528896E0,-3.080770016E0,-5.690705776E-1
8.993853034E1,1.453441381E0,-3.108955860E0,-6.503324509E-1
8.994332274E1,1.304417968E0,-3.117996216E0,-7.006413937E-1
8.994811513E1,1.087385297E0,-3.174826622E0,-7.753632665E-1
8.995290758E1,8.936913013E-1,-3.265035629E0,-8.414562345E-1
8.995769998E1,6.878007650E-1,-3.355116367E0,-8.898856640E-1
8.996249237E1,5.010868311E-1,-3.390095234E0,-9.019711018E-1
8.996728482E1,3.433189094E-1,-3.413053513E0,-9.163290858E-1
8.997207722E1,1.380794346E-1,-3.455069542E0,-8.971894979E-1
8.997686967E1,2.680301666E-3,-3.496998787E0,-8.806997538E-1
8.998166206E1,-1.296748519E-1,-3.538833141E0,-8.766434789E-1
8.998645446E1,-2.253061533E-1,-3.532766819E0,-9.328662753E-1
8.999124691E1,-3.749591112E-1,-3.478850365E0,-9.656108022E-1
8.999603930E1,-4.778863788E-1,-3.408196926E0,-1.053688884E0
9.000083170E1,-5.506045222E-1,-3.287357330E0,-1.223273277E0
9.000562414E1,-6.385205388E-1,-3.106832027E0,-1.445485592E0
9.001041654E1,-7.104520798E-1,-2.955112457E0,-1.698472857E0
9.001520894E1,-7.257511616E-1,-2.731787682E0,-1.900660038E0
9.002000138E1,-7.442143559E-1,-2.518197060E0,-2.020608425E0
9.002479378E1,-7.085414529E-1,-2.278483868E0,-2.079449892E0
9.002958618E1,-5.852273107E-1,-2.048522949E0,-2.057856798E0
9.003437862E1,-4.916495681E-1,-1.792462349E0,-1.979521036E0
9.003917102E1,-3.945085406E-1,-1.582039833E0,-1.899235606E0
9.004396347E1,-2.772172689E-1,-1.374189377E0,-1.797811508E0
9.004875586E1,-1.448041797E-1,-1.164138794E0,-1.711131573E0
9.005354826E1,-3.085321188E-2,-9.399461746E-1,-1.558073282E0
9.005834071E1,7.630157471E-2,-6.801357269E-1,-1.403241038E0
9.006313310E1,2.172697783E-1,-3.799734116E-1,-1.356854558E0
9.006792550E1,2.841865122E-1,-6.065368652E-3,-1.292286515E0
9.007271795E1,3.222120106E-1,4.151887894E-1,-1.293469429E0
9.007751034E1,3.573593199E-1,8.574218750E-1,-1.365426064E0
9.008230279E1,3.988547921E-1,1.363602638E0,-1.336400032E0
9.008709519E1,5.256686807E-1,1.833276749E0,-1.474743247E0
9.009188758E1,6.301519871E-1,2.311883926E0,-1.530074835E0
9.009668003E1,6.308529377E-1,2.875867844E0,-1.514681578E0
9.010147243E1,6.663497090E-1,3.396052361E0,-1.373868227E0
9.010626482E1,7.750555277E-1,3.860552788E0,-1.437675595E0
9.011105727E1,8.923729062E-1,4.255101204E0,-1.492981672E0
9.011584967E1,9.822309017E-1,4.503294945E0,-1.632950068E0
9.012064211E1,1.006123304E0,4.555109024E0,-1.886085987E0
9.012543451E1,9.686113000E-1,4.432280540E0,-2.091988564E0
9.013022690E1,9.723181725E-1,4.156529427E0,-2.298233271E0
9.013501935E1,8.974798918E-1,3.785390854E0,-2.609790564E0
9.013981175E1,7.584900260E-1,3.333322525E0,-2.966773272E0
9.014460414E1,5.291321278E-1,2.984449387E0,-3.242455244E0
9.014939659E1,3.578549325E-1,2.736268997E0,-3.520648956E0
9.015418899E1,1.827920675E-1,2.600627899E0,-3.803795099E0
9.015898144E1,4.990702868E-2,2.661060333E0,-4.099372864E0
9.016377383E1,-4.285579920E-2,2.840884209E0,-4.184644699E0
9.016856623E1,-9.025794268E-2,3.135210991E0,-4.140393734E0
9.017335868E1,-1.516810060E-1,3.496147156E0,-3.939237595E0
9.017815107E1,-8.084797859E-2,3.878250122E0,-3.678184509E0
9.018294347E1,1.501646638E-2,4.231353760E0,-3.322538853E0
9.018773592E1,1.193038225E-1,4.421702385E0,-2.790057182E0
9.019252831E1,1.698567569E-1,4.504499435E0,-2.189911842E0
9.019732071E1,1.639445722E-1,4.405804634E0,-1.703884006E0
9.020211316E1,1.705905497E-1,4.164074898E0,-1.442735195E0
9.020690555E1,1.128594279E-1,4.025624275E0,-1.285645247E0
9.021169795E1,2.343237400E-3,4.018987656E0,-1.109092712E0
9.021649040E1,-7.511016726E-2,4.129664421E0,-8.226155043E-1
9.022128279E1,-1.220422685E-1,4.340803146E0,-4.144851863E-1
9.022607524E1,-1.313612759E-1,4.461110115E0,1.006148160E-1
